population,percentage,life expectancy,income,group
1216,4.8479049555,,,Hispanic
23067,91.962683889,,65890.0,White
219,0.8240827846,,,AIAN
165,0.6208842897,,,Asian
11150,41.956726246,71.94813419,28981.0,Black
1663,6.2577610536,,31172.0,Hispanic
13249,49.855126999,74.802818315,44927.0,White
3540,0.4679086071,,31719.0,AIAN
49707,6.5701506031,89.563948127,65187.0,Asian
406461,53.725028352,78.0914237,48026.0,Black
65060,8.5994728758,88.746075991,45456.0,Hispanic
220772,29.181107066,82.382144358,91169.0,White
95,0.4588263704,,,AIAN
112,0.540932142,,,Asian
6110,29.509780246,76.938084227,19917.0,Black
746,3.6029944458,,,Hispanic
13408,64.757304999,75.543894535,43489.0,White
37,0.2699547643,,,AIAN
98,0.7150153218,,,Asian
6707,48.934773092,77.920980141,27308.0,Black
942,6.8729023785,,38516.0,Hispanic
5815,42.426674449,78.902470011,48761.0,White
250,0.2739936214,,26089.0,AIAN
917,1.0050086034,,,Asian
64103,70.255252458,74.060790303,31481.0,Black
2672,2.9284438258,89.927764911,46815.0,Hispanic
22299,24.439135057,74.598177253,56320.0,White
678,0.4665212515,,39219.0,AIAN
2492,1.7147064288,,96790.0,Asian
68239,46.954194219,77.516740623,61187.0,Black
14528,9.9964907693,90.924508613,55013.0,Hispanic
56522,38.891908815,76.344016936,62861.0,White
58,0.5660193227,,,AIAN
74,0.7221625842,,,Asian
5223,50.971015907,72.239568201,20908.0,Black
237,2.3128720601,,33571.0,Hispanic
4567,44.569142188,76.118761819,42235.0,White
121,3.025,,54750.0,AIAN
21,0.525,,,Asian
191,4.775,,,Black
1204,30.1,,20546.0,Hispanic
2459,61.475,,40000.0,White
282,0.4534491076,,43365.0,AIAN
704,1.1320147934,,,Asian
8557,13.759446856,75.703285756,51384.0,Black
2996,4.8174947741,99.985391824,53169.0,Hispanic
48568,78.096156938,75.925393974,68083.0,White
86,0.449790795,,,AIAN
203,1.0617154812,,,Asian
5386,28.169456067,72.691796709,26220.0,Black
1126,5.8891213389,,43438.0,Hispanic
12137,63.478033473,75.000126339,43636.0,White
105,0.4643552096,,,AIAN
162,0.716433752,,,Asian
7771,34.366707943,70.82743762,27018.0,Black
1016,4.4931894569,,42571.0,Hispanic
13370,59.127896692,72.399283062,39004.0,White
58,0.5409943102,,,AIAN
137,1.2778658707,,,Asian
3215,29.987874265,74.339322771,28480.0,Black
1278,11.920529801,,26827.0,Hispanic
5999,55.955601157,76.42641592,55855.0,White
120,0.4621784009,,,AIAN
173,0.6663071946,,13800.0,Asian
185,0.7125250347,,,Black
657,2.5304267447,,62019.0,Hispanic
24573,94.642582037,,46259.0,White
512,0.4512643334,,27829.0,AIAN
6055,5.3367295675,91.566336138,90043.0,Asian
26851,23.665817608,79.478592813,84499.0,Black
8410,7.4123692259,89.980967436,60166.0,Hispanic
69658,61.394865105,81.380926925,90653.0,White
754,0.7699612977,,,AIAN
1621,1.6553146732,,51767.0,Asian
14131,14.430136735,71.358039723,32734.0,Black
11059,11.293106089,102.3768517,31128.0,Hispanic
69437,70.906900038,75.249378274,52385.0,White
1174,0.4961709465,,85952.0,AIAN
34318,14.50391358,92.926552341,137026.0,Asian
8976,3.7935523135,80.608824575,90760.0,Black
22933,9.6922387706,91.103955528,62848.0,Hispanic
166324,70.293983399,81.203432956,100561.0,White
96,0.41697433,,,AIAN
282,1.2248620944,,,Asian
2137,9.2820223255,71.549670347,26750.0,Black
1065,4.6258089736,,50950.0,Hispanic
19147,83.164661426,73.791268385,40779.0,White
2950,0.2809218809,92.909240564,44131.0,AIAN
78463,7.4718554366,89.50957385,104451.0,Asian
457994,43.613740984,75.196711098,40973.0,Black
76333,7.2690203159,88.784866414,53825.0,Hispanic
416624,39.674168709,82.751924417,101649.0,White
215,0.6976895119,,,AIAN
223,0.7236500519,,,Asian
195,0.632788162,,50583.0,Black
3669,11.906152648,87.759675109,39706.0,Hispanic
26347,85.497793354,76.878738327,49818.0,White
15,0.5008347245,,,AIAN
6,0.2003338898,,,Asian
266,8.8814691152,,41169.0,Black
58,1.9365609349,,,Hispanic
2609,87.111853088,,42071.0,White
423,0.4963681808,,,AIAN
1368,1.6052758188,,48533.0,Asian
22351,26.227719171,73.424779043,34229.0,Black
5833,6.8447177273,111.18889528,36042.0,Hispanic
54032,63.403701053,77.552075838,59570.0,White
349,0.6050099679,,75323.0,AIAN
713,1.2360232296,,49519.0,Asian
2228,3.8623558984,76.037670119,22941.0,Black
9376,16.253792147,90.243355074,40625.0,Hispanic
44428,77.018288983,74.54258794,45578.0,White
313,1.2647486666,,21579.0,AIAN
163,0.6586390819,,,Asian
7009,28.321480524,72.402714504,26971.0,Black
2898,11.710037175,83.582035207,32326.0,Hispanic
14293,57.754161952,76.660903323,50482.0,White
102,0.5763363092,,,AIAN
183,1.034015143,,,Asian
5899,33.331449881,73.440644962,25641.0,Black
1098,6.2040908577,,,Hispanic
10252,57.927449429,79.082565836,67136.0,White
7876,0.8489072313,93.735811621,45108.0,AIAN
114724,12.365418132,86.229663047,62834.0,Asian
255622,27.551976167,80.538798931,63150.0,Black
199272,21.478344566,88.700438147,48691.0,Hispanic
337111,36.335191171,79.528648596,82614.0,White
469,1.0333127699,,23264.0,AIAN
1072,2.3618577598,,57656.0,Asian
1724,3.7983608002,74.758907294,66875.0,Black
6858,15.109720631,,47530.0,Hispanic
34998,77.108486825,76.746720118,49020.0,White
1696,0.8389892554,,83021.0,AIAN
4230,2.0925262679,87.103809686,56875.0,Asian
14801,7.3218631893,76.835978433,40599.0,Black
58589,28.983220215,96.219115222,48080.0,Hispanic
121808,60.256841522,78.178332315,66570.0,White
48,0.5749880211,,,AIAN
84,1.0062290369,,,Asian
5914,70.843315764,75.406915151,27254.0,Black
200,2.3957834212,,,Hispanic
2048,24.532822233,79.185584339,72768.0,White
109,0.3690786578,,,AIAN
241,0.8160362984,,,Asian
1370,4.6388785426,,45329.0,Black
540,1.8284630752,,,Hispanic
26836,90.867842752,,46650.0,White
173,0.5018129079,,,AIAN
394,1.1428571429,,,Asian
5656,16.406091371,78.508990911,46518.0,Black
1310,3.7998549674,,79831.0,Hispanic
26399,76.574329224,80.570677518,79561.0,White
56,0.214567608,,,AIAN
281,1.0766696042,,,Asian
4930,18.889612629,78.219001833,26654.0,Black
1007,3.8583853788,,27292.0,Hispanic
19477,74.627380359,77.870138898,45874.0,White
60,0.5050930213,,,AIAN
64,0.5387658894,,,Asian
1146,9.6472767068,,29167.0,Black
335,2.8201027022,,,Hispanic
10067,84.746190757,,49231.0,White
830,0.3605247155,,,AIAN
7912,3.4367127096,87.445126851,78933.0,Asian
104183,45.253670402,77.404570847,67098.0,Black
16493,7.1640170272,84.85648176,51820.0,Hispanic
96198,41.785248892,76.621611625,71456.0,White
750,0.4824112846,,36776.0,AIAN
4973,3.1987084242,88.402917551,61473.0,Asian
49258,31.68348674,76.62098423,47343.0,Black
10449,6.7209540166,90.340228933,49738.0,Hispanic
86458,55.611086455,77.395721578,65760.0,White
18,0.1915301128,,,AIAN
78,0.8299638221,,,Asian
2597,27.633539051,72.072914194,18929.0,Black
382,4.0646946159,,,Hispanic
6250,66.503511385,73.945838727,40878.0,White
258,0.3663627844,,,AIAN
1439,2.0433955298,,59726.0,Asian
4893,6.9481128057,74.820612475,39654.0,Black
5731,8.1380818494,89.622503625,63370.0,Hispanic
57138,81.136576638,76.48627636,64394.0,White
68,0.4843304843,,,AIAN
39,0.2777777778,,,Asian
2753,19.608262108,76.534197144,39023.0,Black
565,4.0242165242,,,Hispanic
10423,74.237891738,75.270086008,44623.0,White
124,0.8250715284,,,AIAN
104,0.6919954754,,,Asian
2189,14.565173997,72.802282909,33317.0,Black
1836,12.216381662,87.975734321,29137.0,Hispanic
10717,71.308802981,71.879617918,38305.0,White
36,0.2333117304,,,AIAN
98,0.6351263772,,,Asian
8088,52.417368762,71.184584556,23224.0,Black
583,3.7783538561,,14856.0,Hispanic
6504,42.151652625,74.378652685,52838.0,White
40,0.4606702753,,,AIAN
52,0.5988713578,,,Asian
3635,41.863411263,74.498562724,20995.0,Black
488,5.6201773581,,21354.0,Hispanic
4413,50.823448117,74.046044444,38413.0,White
42,0.4326328801,,,AIAN
42,0.4326328801,,,Asian
3276,33.745364648,77.259910698,26643.0,Black
252,2.5957972806,,,Hispanic
6036,62.17552534,75.435850686,42304.0,White
101,0.3529493989,,83571.0,AIAN
180,0.6290187308,,68906.0,Asian
7128,24.909141739,79.914474389,33425.0,Black
509,1.7787251887,,100682.0,Hispanic
20372,71.19094213,77.600321973,58571.0,White
72,0.3789473684,,,AIAN
146,0.7684210526,,,Asian
5759,30.310526316,73.077202473,25845.0,Black
471,2.4789473684,,31635.0,Hispanic
12266,64.557894737,74.54935872,49018.0,White
105,1.0154738878,,,AIAN
130,1.2572533849,,,Asian
2239,21.65377176,75.837120083,14150.0,Black
599,5.7930367505,,91250.0,Hispanic
7065,68.32688588,75.672347082,42267.0,White
170,0.3592181722,,,AIAN
541,1.1431590069,,89000.0,Asian
17507,36.993132594,71.674114685,25614.0,Black
1296,2.7385103011,,46691.0,Hispanic
27367,57.827786582,75.904477184,42980.0,White
96,0.3225372934,,,AIAN
849,2.8524391883,,91250.0,Asian
6476,21.757828249,76.985365084,49484.0,Black
882,2.9633113829,,,Hispanic
21116,70.944765489,76.161685518,71913.0,White
440,0.715482056,,29023.0,AIAN
1343,2.1838463665,84.697129576,51515.0,Asian
25920,42.148397483,76.542989024,42663.0,Black
7844,12.755093744,88.090636281,45758.0,Hispanic
23488,38.193733028,73.869788458,49620.0,White
43,0.5432722678,,,AIAN
37,0.4674668351,,,Asian
2294,28.982943778,71.855614656,30586.0,Black
155,1.958307012,,,Hispanic
5265,66.519267214,79.330865782,48107.0,White
154,0.8106116433,,18281.0,AIAN
251,1.3211917044,,51029.0,Asian
4880,25.686914412,85.931176508,55719.0,Black
2135,11.238025055,,29955.0,Hispanic
10970,57.742920307,78.226389262,57786.0,White
533,0.4582147678,,,AIAN
2415,2.0761513398,93.215712783,64706.0,Asian
42310,36.373483722,72.822412396,26105.0,Black
6909,5.9395981809,90.297745596,33619.0,Hispanic
62190,53.464120838,77.02729641,52339.0,White
244,0.7404035806,,,AIAN
248,0.7525413443,,,Asian
504,1.5293582157,,,Black
1658,5.0311030193,,40817.0,Hispanic
29791,90.399028979,,47988.0,White
93,0.431935349,,,AIAN
112,0.5201802053,,,Asian
8862,41.159258743,73.083297466,26350.0,Black
692,3.2139705541,,18403.0,Hispanic
11430,53.086247736,74.766437206,56282.0,White
91,0.6345885635,,,AIAN
64,0.4463040446,,,Asian
4815,33.577405858,83.823570047,29009.0,Black
316,2.2036262204,,60198.0,Hispanic
8911,62.140864714,79.589588295,56257.0,White
75,0.5706459712,,,AIAN
196,1.4912881382,,,Asian
7863,59.826523625,72.762325698,21050.0,Black
584,4.4434299627,,26513.0,Hispanic
4360,33.173552461,74.265759652,49967.0,White
126,0.4249578415,,80991.0,AIAN
582,1.9629005059,,,Asian
2663,8.981450253,77.795379933,36125.0,Black
1711,5.7706576728,,30214.0,Hispanic
24167,81.507588533,75.777157587,52620.0,White
84,1.0058675608,,,AIAN
72,0.8621721949,,,Asian
2554,30.583163693,73.724949011,35738.0,Black
599,7.1727936774,,56667.0,Hispanic
4941,59.166566878,77.68365738,52925.0,White
110,0.5221188532,,,AIAN
124,0.5885703436,,,Asian
8163,38.745965445,72.424998264,24435.0,Black
453,2.1501803683,,,Hispanic
11933,56.640402506,75.404099329,49722.0,White
24,0.4220893422,,,AIAN
32,0.5627857897,,,Asian
1575,27.699613085,,29028.0,Black
150,2.638058389,,,Hispanic
3838,67.499120647,,49426.0,White
139,0.6263518385,,,AIAN
200,0.9012256669,,,Asian
10582,47.683850036,71.692868454,29320.0,Black
1019,4.5917447729,,23906.0,Hispanic
10099,45.50739005,74.991156332,47303.0,White
108,0.3924418605,,,AIAN
284,1.0319767442,,59219.0,Asian
6201,22.532703488,73.669640596,32313.0,Black
673,2.445494186,,,Hispanic
19941,72.46002907,77.685985439,62937.0,White
12,0.130534102,,,AIAN
59,0.6417926683,,,Asian
2275,24.747090177,77.022084141,27500.0,Black
623,6.7768954639,,30000.0,Hispanic
6104,66.398346568,75.198120279,45694.0,White
124,0.6577202567,,,AIAN
129,0.6842412348,,,Asian
4147,21.996499231,75.272703876,37417.0,Black
629,3.3363390442,,37853.0,Hispanic
13624,72.26436111,78.056563908,66786.0,White
396,0.9919591193,,25385.0,AIAN
232,0.5811477668,,,Asian
302,0.7564940758,,67500.0,Black
6226,15.595801708,,50162.0,Hispanic
32727,81.979409333,,44909.0,White
990,0.5098887515,,62615.0,AIAN
5426,2.7946023898,87.25053783,64567.0,Asian
90133,46.422023074,72.207399235,33613.0,Black
14888,7.6679027606,89.006197929,43424.0,Hispanic
77758,40.048413679,74.823201929,58528.0,White
505,0.4610145973,,31523.0,AIAN
1295,1.1822057494,,,Asian
49892,45.54641641,77.073619255,52029.0,Black
6498,5.9320254517,84.421814461,45786.0,Hispanic
49582,45.263417351,76.039394703,56008.0,White
108,0.2750050927,,,AIAN
1633,4.1581788552,,104526.0,Asian
1973,5.0239356284,79.014490345,49442.0,Black
1998,5.0875942147,91.792339487,68594.0,Hispanic
33099,84.281421878,81.380430225,90628.0,White
58,0.3852796599,,,AIAN
156,1.0362694301,,,Asian
2521,16.7463797,78.243815166,23924.0,Black
758,5.0352065896,,43608.0,Hispanic
11305,75.096319915,78.450424591,49080.0,White
693,0.422447636,,30300.0,AIAN
2008,1.2240618371,,75083.0,Asian
32819,20.006217844,81.188272677,62754.0,Black
10992,6.7006412914,90.665070711,67363.0,Hispanic
114545,69.82577845,78.259083099,68020.0,White
138,0.5055500604,,,AIAN
318,1.1649631828,,78843.0,Asian
12009,43.993845478,71.816090884,30622.0,Black
2138,7.8323625307,,42463.0,Hispanic
12323,45.144155035,73.127063269,53942.0,White
169,0.5284552846,,,AIAN
214,0.6691682301,,112700.0,Asian
330,1.0318949343,,,Black
976,3.0519074422,,,Hispanic
29921,93.561601001,,64210.0,White
168,0.8664706793,,,AIAN
128,0.6601681366,,,Asian
1643,8.4738769405,72.621683802,17041.0,Black
981,5.0595698592,,36644.0,Hispanic
16271,83.918716798,75.641184268,48734.0,White
58,0.3112589889,,,AIAN
88,0.4722550177,,,Asian
1703,9.1392078995,73.128475754,22893.0,Black
296,1.5884941505,,,Hispanic
16224,87.066652356,76.856984412,63603.0,White
341,0.802919708,,,AIAN
314,0.7393454203,,,Asian
5222,12.295738168,70.87724806,31725.0,Black
5800,13.656698846,103.63578946,52552.0,Hispanic
30410,71.603484813,73.391023976,45925.0,White
49,0.4426777487,,,AIAN
123,1.1112114916,,,Asian
3458,31.24040112,76.131337868,18896.0,Black
385,3.478182311,,30774.0,Hispanic
6918,62.49887072,79.603912127,47482.0,White
108,0.4952084002,,,AIAN
140,0.6419368151,,,Asian
5701,26.140584163,77.028934712,30833.0,Black
1405,6.4422944656,,38477.0,Hispanic
14281,65.482140401,79.42070529,59732.0,White
16,0.702062308,,,AIAN
6,0.2632733655,,,Asian
1071,46.994295744,,28000.0,Black
39,1.7112768758,,,Hispanic
1124,49.319877139,,31042.0,White
93,0.5513725025,,,AIAN
182,1.0790300587,,,Asian
217,1.2865358392,,37000.0,Black
1389,8.2350151183,,21793.0,Hispanic
14779,87.620798008,,43167.0,White
8,0.1170788819,,,AIAN
36,0.5268549685,,,Asian
4172,61.056636909,74.498317021,22083.0,Black
160,2.3415776379,,,Hispanic
2412,35.299282892,80.518442691,40000.0,White
882,0.4375998492,,36266.0,AIAN
3654,1.8129136609,91.740391068,50403.0,Asian
112880,56.004842375,73.930445347,33497.0,Black
10115,5.0185062068,88.858337536,41940.0,Hispanic
69233,34.34960358,72.879869426,50714.0,White
506,0.5585358854,,,AIAN
1687,1.8621542265,83.585613467,51957.0,Asian
50197,55.408746716,77.663969138,58718.0,Black
9425,10.403558735,87.530615401,40503.0,Hispanic
27339,30.177495198,75.910488247,59807.0,White
6,0.1145912911,,,AIAN
44,0.8403361345,,,Asian
1037,19.805194805,,17208.0,Black
327,6.2452253629,,41813.0,Hispanic
3766,71.92513369,,53750.0,White
65,0.4663509829,,,AIAN
91,0.6528913761,,178906.0,Asian
5701,40.902568518,74.450295082,26393.0,Black
324,2.3245802841,,,Hispanic
7621,54.67785909,75.623832227,46974.0,White
26,0.3126879134,,,AIAN
64,0.7696933253,,,Asian
2689,32.339146121,73.608365016,25890.0,Black
292,3.5117257968,,,Hispanic
5137,61.779915815,73.565744511,42656.0,White
325,0.4916792738,,45326.0,AIAN
733,1.1089258699,,,Asian
22547,34.110438729,72.613098875,27157.0,Black
3114,4.7110438729,89.186443275,45417.0,Hispanic
38415,58.116490166,74.096629323,54066.0,White
132,0.5070097945,,,AIAN
238,0.9141540234,,,Asian
2781,10.681774534,72.960468178,26410.0,Black
936,3.5951603611,,39583.0,Hispanic
21409,82.231611292,73.320631884,45905.0,White
67,1.080819487,,,AIAN
191,3.0811421197,,,Asian
2504,40.393611873,,18523.0,Black
1955,31.537344733,,,Hispanic
1472,23.745765446,,60391.0,White
163,0.5482124239,,,AIAN
430,1.4462045539,,34157.0,Asian
15581,52.403053846,70.896326433,27529.0,Black
1704,5.731005953,,,Hispanic
11660,39.215686275,74.492942686,49845.0,White
42,0.6696428571,,,AIAN
18,0.2869897959,,,Asian
3405,54.288903061,77.152867936,31471.0,Black
176,2.806122449,,48750.0,Hispanic
2565,40.896045918,76.106380092,45179.0,White
3,0.1865671642,,,AIAN
25,1.5547263682,,,Asian
860,53.482587065,,26528.0,Black
70,4.3532338308,,7857.0,Hispanic
623,38.743781095,,46667.0,White
172,0.6774053799,,,AIAN
159,0.626206136,,,Asian
7308,28.781851837,74.951626658,30404.0,Black
2945,11.598597928,,28750.0,Hispanic
14640,57.658225355,74.497382665,41954.0,White
24,0.2985445951,,,AIAN
67,0.8334369947,,,Asian
3072,38.213708173,74.567321194,21189.0,Black
221,2.7490981465,,,Hispanic
4572,56.872745366,75.907134033,43433.0,White
57,0.3590325019,,,AIAN
114,0.7180650038,,,Asian
5449,34.322247417,81.542439764,25994.0,Black
2331,14.682539683,,,Hispanic
7818,49.244142101,76.475462252,37321.0,White
49,0.5690396005,,,AIAN
36,0.4180699106,,,Asian
5170,60.03948438,73.104810336,28897.0,Black
232,2.6942283126,,95111.0,Hispanic
3063,35.570781558,75.987766036,49314.0,White
269,0.6052015839,,,AIAN
438,0.9854211663,,,Asian
15925,35.828383729,73.897063994,26815.0,Black
1749,3.9349352052,,38015.0,Hispanic
25641,57.687634989,76.411311746,53373.0,White
190,0.4683148061,,,AIAN
664,1.6366370067,,,Asian
12087,29.792216115,72.155652378,26992.0,Black
4866,11.993788667,99.475771972,41690.0,Hispanic
22477,55.401641567,76.249973494,53429.0,White
225,0.8368356455,,,AIAN
225,0.8368356455,,,Asian
6956,25.871238889,70.950006978,22966.0,Black
3196,11.886785435,92.915635646,32162.0,Hispanic
16081,59.8095734,74.522753468,44795.0,White
47,0.396557543,,,AIAN
89,0.7509281134,,,Asian
140,1.1812352346,,,Black
346,2.9193385083,,48438.0,Hispanic
11138,93.975700304,,43750.0,White
22,0.3231017771,,,AIAN
25,0.3671611103,,,Asian
2141,31.443677486,76.151862454,25833.0,Black
202,2.9666617712,,38472.0,Hispanic
4348,63.856660303,75.96195546,43770.0,White
279,0.3983779307,,,AIAN
1524,2.1760859011,,66184.0,Asian
25436,36.319501956,73.815130666,30330.0,Black
2620,3.7410400663,88.403309236,30814.0,Hispanic
39194,55.964245938,75.343072055,55050.0,White
41,0.5182002022,,,AIAN
74,0.9352881699,,,Asian
3159,39.92669363,72.677039894,25191.0,Black
373,4.7143579373,,,Hispanic
4194,53.008088979,73.451331679,52778.0,White
31,0.3786028334,,,AIAN
26,0.3175378603,,,Asian
3262,39.838788471,74.703937219,24471.0,Black
208,2.5403028823,,,Hispanic
4546,55.520273571,69.295724997,35938.0,White
119,0.4958126745,,,AIAN
158,0.6583059039,,51250.0,Asian
184,0.7666347236,,,Black
820,3.4165243115,,,Hispanic
22463,93.591933669,,45868.0,White
126,0.4806408545,,,AIAN
190,0.7247758917,,82250.0,Asian
7341,28.003051688,73.801456627,25625.0,Black
614,2.3421705131,,20357.0,Hispanic
17619,67.209612817,73.191154912,42293.0,White
264,0.3803486529,,,AIAN
504,0.7261201556,,100170.0,Asian
3063,4.4129088028,72.604187931,32826.0,Black
1607,2.3152283533,,51389.0,Hispanic
62951,90.694424435,74.712716687,44018.0,White
381,0.407473557,,,AIAN
1511,1.6159909308,,,Asian
16869,18.04113237,72.170715671,41240.0,Black
4356,4.6586740532,81.094988892,45668.0,Hispanic
69160,73.965541213,77.342879964,64009.0,White
174,0.4876681614,,,AIAN
336,0.9417040359,,29250.0,Asian
10578,29.646860987,73.175687087,27030.0,Black
1610,4.5123318386,,72786.0,Hispanic
22458,62.942825112,73.882350484,43910.0,White
18,0.3427918492,,,AIAN
35,0.6665397067,,,Asian
3079,58.6364502,72.336461984,24556.0,Black
84,1.5996952961,,,Hispanic
1983,37.764235384,74.47942562,50379.0,White
37,0.1814971059,,,AIAN
124,0.608260571,,,Asian
10860,53.271853233,75.586075421,31098.0,Black
521,2.5556754636,,,Hispanic
8654,42.450701462,75.927831293,50000.0,White
195,0.6541867955,,,AIAN
180,0.6038647343,,72647.0,Asian
5820,19.524959742,71.991230576,24647.0,Black
1925,6.4579978529,92.865585755,26216.0,Hispanic
21237,71.245974235,73.212169787,47240.0,White
13,0.4978935274,,,AIAN
12,0.4595940253,,,Asian
1083,41.478360781,,32944.0,Black
122,4.672539257,,11349.0,Hispanic
