population,percentage,life expectancy,income,group
27870,82.487347205,74.088898679,49104.0,White
191,1.457014265,,,AIAN
88,0.6712945305,,27128.0,Asian
2717,20.726218628,69.858348571,25880.0,Black
1733,13.219925242,,34199.0,Hispanic
8254,62.96437562,73.203019805,44559.0,White
329,0.8713616018,,,AIAN
336,0.8899012104,,,Asian
870,2.3042084911,,,Black
2606,6.9020314114,83.041192049,31708.0,Hispanic
33162,87.830071245,75.989870139,49680.0,White
110,0.8080511276,,,AIAN
66,0.4848306766,,,Asian
303,2.2258135606,,,Black
352,2.5857636083,,,Hispanic
12616,92.676118416,,,White
134,0.805482087,,,AIAN
84,0.5049290695,,,Asian
2827,16.993267612,73.073374174,21436.0,Black
529,3.1798509257,,,Hispanic
12768,76.749218562,71.79209698,43645.0,White
298,0.4558177952,,,AIAN
633,0.9682304174,,60571.0,Asian
37472,57.316793368,71.604486216,35464.0,Black
1512,2.3127399544,,28536.0,Hispanic
24681,37.75180874,72.99365014,50861.0,White
328,1.2371289556,,,AIAN
807,3.0437898389,,78482.0,Asian
433,1.6331610908,,28911.0,Black
3814,14.385395844,90.700750207,38297.0,Hispanic
20708,78.105080527,74.390471953,40132.0,White
48,0.7277137659,,,AIAN
47,0.7125530625,,,Asian
2338,35.445724682,71.594199834,24271.0,Black
214,3.2443905397,,,Hispanic
3890,58.975136446,75.048967308,44238.0,White
107,0.6520414381,,46071.0,AIAN
47,0.2864107252,,,Asian
193,1.1761121268,,,Black
274,1.6697135893,,35861.0,Hispanic
15522,94.588665448,,41468.0,White
51,0.5990837543,,,AIAN
50,0.587337014,,,Asian
4560,53.565135675,70.37564732,16787.0,Black
256,3.0071655116,,,Hispanic
3489,40.984376835,72.416006588,46429.0,White
76,0.587144623,,,AIAN
50,0.3862793572,,,Asian
3806,29.403584672,77.558408539,25602.0,Black
589,4.5503708282,,51875.0,Hispanic
8301,64.130098888,73.146927213,52401.0,White
198,1.6256157635,,,AIAN
62,0.5090311987,,,Asian
2377,19.515599343,72.40465905,20765.0,Black
454,3.7274220033,,61344.0,Hispanic
8838,72.561576355,72.426223531,57866.0,White
254,1.1863615133,,,AIAN
457,2.134516581,,,Asian
282,1.3171415227,,42000.0,Black
668,3.1200373657,,64392.0,Hispanic
19406,90.639887903,,44281.0,White
542,0.7332151892,,,AIAN
670,0.9063730198,,57061.0,Asian
4663,6.308085659,72.580776674,29919.0,Black
3446,4.6617334722,106.19870162,49408.0,Hispanic
63275,85.598138553,74.951138793,62857.0,White
295,1.7724104783,,21429.0,AIAN
143,0.8591684691,,133958.0,Asian
87,0.5227108868,,,Black
1012,6.0802691661,,,Hispanic
14771,88.746695506,,41916.0,White
178,1.0601548541,,16165.0,AIAN
105,0.6253722454,,30234.0,Asian
96,0.5717689101,,,Black
435,2.5908278737,,,Hispanic
15686,93.424657534,,39441.0,White
394,0.912522871,,44103.0,AIAN
247,0.5720638303,,,Asian
10948,25.356092364,70.642335593,26604.0,Black
1591,3.6848322023,,38625.0,Hispanic
29211,67.654075086,74.258212559,54443.0,White
222,0.5540857585,,,AIAN
218,0.5441022313,,79398.0,Asian
14292,35.671142615,66.880177229,30769.0,Black
1891,4.7197124744,80.261089858,41663.0,Hispanic
23019,57.45270304,71.149356941,53132.0,White
51,0.7746051033,,,AIAN
55,0.8353584447,,,Asian
2631,39.960510328,67.997243227,24571.0,Black
192,2.9161603888,,,Hispanic
3539,53.751518834,70.751347628,44821.0,White
129,1.4323784144,,27917.0,AIAN
116,1.2880302021,,,Asian
37,0.4108372196,,,Black
400,4.4414834555,,21944.0,Hispanic
8157,90.572951366,,42690.0,White
36,0.4444993209,,,AIAN
43,0.5309297444,,,Asian
2454,30.300037042,71.465691485,27500.0,Black
377,4.6548956661,,,Hispanic
5053,62.39041857,76.264998659,52048.0,White
100,1.3154433044,,38542.0,AIAN
44,0.5787950539,,,Asian
40,0.5261773218,,,Black
171,2.2494080505,,,Hispanic
7069,92.988687188,,40858.0,White
100,0.4316484655,,,AIAN
116,0.50071222,,,Asian
9206,39.737557733,71.229337759,28194.0,Black
599,2.5855743083,,25913.0,Hispanic
12692,54.78482324,73.34311699,46671.0,White
100,0.9683354314,,,AIAN
33,0.3195506924,,,Asian
211,2.0431877602,,,Black
323,3.1277234434,,33281.0,Hispanic
9466,91.662631936,,46096.0,White
71,0.4104283485,,,AIAN
77,0.4451124342,,,Asian
10772,62.269495347,68.124830265,21237.0,Black
348,2.0116769755,,23333.0,Hispanic
5869,33.926816579,72.443054545,53594.0,White
134,1.2590435028,,,AIAN
87,0.8174386921,,,Asian
360,3.3825049328,,19543.0,Black
735,6.9059475712,,,Hispanic
9200,86.441792728,,44130.0,White
98,0.4209079586,,31250.0,AIAN
90,0.3865481252,,,Asian
1865,8.0101361508,68.260296788,20625.0,Black
843,3.6206674398,,,Hispanic
19978,85.805093845,70.464838566,44992.0,White
424,2.1515197646,,,AIAN
180,0.9133810321,,,Asian
103,0.5226569239,,,Black
1269,6.4393362764,,36203.0,Hispanic
17347,88.024559801,,39737.0,White
688,1.0694189698,,34125.0,AIAN
812,1.2621630864,,,Asian
1996,3.1025585227,73.450433896,31569.0,Black
6230,9.6838374732,87.630313337,37379.0,Hispanic
53607,83.326079522,76.08173881,46708.0,White
36,0.4519206628,,,AIAN
14,0.1757469244,,,Asian
869,10.908862666,,33452.0,Black
159,1.9959829274,,,Hispanic
6788,85.212151644,,46354.0,White
1775,0.4516769301,,,AIAN
9141,2.3260725737,83.177325686,68831.0,Asian
148985,37.911598555,72.800430303,37818.0,Black
24912,6.3392539061,88.178621906,42709.0,Hispanic
200423,51.000814291,76.863104492,65979.0,White
137,0.7508083521,,,AIAN
87,0.4767907053,,,Asian
215,1.178275881,,34063.0,Black
451,2.4716391736,,,Hispanic
16598,90.962898011,,43370.0,White
214,0.8670286038,,11528.0,AIAN
159,0.6441941496,,,Asian
12946,52.451178997,72.232102846,29099.0,Black
1404,5.6883558869,,41442.0,Hispanic
9678,39.210760878,75.35178794,41379.0,White
794,0.6404878678,,,AIAN
1694,1.3664816727,,,Asian
10524,8.4892875581,75.277651472,59140.0,Black
6758,5.4514068147,94.4746819,60820.0,Hispanic
102523,82.70118095,77.056797813,68292.0,White
274,2.6957890594,,,AIAN
328,3.2270759543,,,Asian
63,0.6198347107,,,Black
831,8.1759149941,,46337.0,Hispanic
8500,83.628492719,,39583.0,White
115,1.4664626371,,18423.0,AIAN
31,0.3953073196,,,Asian
30,0.3825554705,,,Black
242,3.0859474624,,,Hispanic
7241,92.33613874,,37739.0,White
3188,2.4986284192,,57326.0,AIAN
6037,4.7315620346,82.534398728,55448.0,Asian
8585,6.7285837448,73.02381078,33125.0,Black
19049,14.929853437,89.349257489,39149.0,Hispanic
87324,68.4411004,74.465163868,49373.0,White
607,3.634295294,,95493.0,AIAN
109,0.6526164531,,,Asian
617,3.6941683631,,,Black
5707,34.169560532,87.992065837,46914.0,Hispanic
9404,56.304634176,73.871841278,48856.0,White
194,1.1134067952,,,AIAN
93,0.5337465565,,,Asian
158,0.906795225,,58295.0,Black
462,2.6515151515,,,Hispanic
16191,92.923553719,,35483.0,White
125,0.9862711062,,,AIAN
59,0.4655199621,,,Asian
54,0.4260691179,,,Black
242,1.9094208616,,,Hispanic
11992,94.618904845,,,White
208,0.5442319265,,,AIAN
310,0.8111148905,,,Asian
12544,32.821371569,68.033970053,28450.0,Black
1572,4.1131374447,,,Hispanic
23124,60.503937832,73.465380604,56596.0,White
165,0.9975213107,,44085.0,AIAN
70,0.4231908591,,,Asian
111,0.6710597908,,,Black
570,3.4459827096,,,Hispanic
15341,92.745299559,,39940.0,White
4000,1.6446286429,94.238602883,47174.0,AIAN
6416,2.6379843431,75.153549817,43942.0,Asian
8490,3.4907242945,72.402286845,34239.0,Black
41890,17.223373462,86.540736733,46385.0,Hispanic
170317,70.027054141,77.75118061,55006.0,White
568,0.7214622312,,,AIAN
668,0.8484802296,,,Asian
3480,4.4202263461,75.248716353,29288.0,Black
3641,4.6247253236,94.009649824,39286.0,Hispanic
68905,87.521751832,74.803561854,46034.0,White
34,0.5427841635,,,AIAN
19,0.3033205619,,,Asian
1608,25.670498084,73.420016393,23355.0,Black
120,1.9157088123,,,Hispanic
4361,69.620051086,71.869135562,47361.0,White
271,1.2794485624,,53026.0,AIAN
308,1.4541334215,,,Asian
387,1.8271092016,,,Black
4450,21.009395213,88.044179389,42308.0,Hispanic
15667,73.967234786,73.834139894,50672.0,White
18313,1.1016511232,81.772478542,82661.0,AIAN
551814,33.195353731,88.634231907,130236.0,Asian
165713,9.9687605838,74.623375742,56664.0,Black
368904,22.192076991,83.720099937,82968.0,Hispanic
498759,30.003735736,81.906740122,120484.0,White
284,25.379803396,,47321.0,AIAN
21,1.8766756032,,,Asian
4,0.3574620197,,,Black
145,12.957998213,,135441.0,Hispanic
682,60.947274352,,90000.0,White
922,2.3002270289,,,AIAN
691,1.7239228601,,64615.0,Asian
1034,2.579647232,,,Black
5978,14.914053339,83.587859646,81328.0,Hispanic
30780,76.790659382,79.078518003,63853.0,White
5683,2.6712856767,79.594672791,52734.0,AIAN
11077,5.2067273343,82.676353249,49375.0,Asian
3435,1.6146166284,74.23635402,22302.0,Black
38034,17.877824992,82.033103386,48183.0,Hispanic
148772,69.930056782,77.183970226,58222.0,White
949,2.0493219314,,,AIAN
850,1.8355359765,,,Asian
430,0.9285652587,,71650.0,Black
6154,13.28928047,85.502248608,52440.0,Hispanic
36815,79.500302324,78.914541335,67385.0,White
615,2.8527692736,,,AIAN
354,1.6420818258,,,Asian
247,1.1457463587,,14946.0,Black
13030,60.441599406,83.824892173,65574.0,Hispanic
7291,33.820391502,77.681486684,55925.0,White
12348,1.0715652507,77.650549451,78815.0,AIAN
217402,18.866247864,88.193580064,121358.0,Asian
100161,8.6920187133,75.416875928,73306.0,Black
302831,26.279816685,84.293573396,80278.0,Hispanic
481588,41.792433264,81.829388947,115457.0,White
2730,9.7611556064,71.61021022,30000.0,AIAN
893,3.1929347826,,133417.0,Asian
937,3.3502574371,,105500.0,Black
5712,20.423340961,88.609104219,44847.0,Hispanic
17249,61.674056064,74.947122,52542.0,White
2611,1.3533756641,85.135449666,,AIAN
9716,5.0361539458,86.266266446,111964.0,Asian
1747,0.9055332383,79.455994533,69519.0,Black
25755,13.349747311,85.493130369,70182.0,Hispanic
147938,76.681612025,81.396971297,84258.0,White
31366,3.1337232421,76.211313728,52511.0,AIAN
115563,11.545701046,80.375780237,68274.0,Asian
46278,4.623555576,71.33042269,39621.0,Black
541269,54.077257078,79.435185352,47141.0,Hispanic
279705,27.944846631,77.489822574,70763.0,White
976,3.4508361914,,38565.0,AIAN
845,2.9876604321,,51128.0,Asian
261,0.9228158258,,,Black
12184,43.078881307,85.37274658,46056.0,Hispanic
14140,49.994696461,75.206882592,58693.0,White
8614,6.3818280151,70.577944946,32813.0,AIAN
3962,2.9353149055,86.460808413,38456.0,Asian
1673,1.2394704283,77.60371299,,Black
16883,12.508056928,81.180961161,42645.0,Hispanic
98820,73.212473236,77.364357629,51234.0,White
4586,2.5440041716,,41250.0,AIAN
3874,2.1490344877,92.753719883,99030.0,Asian
4320,2.3964452728,77.466806997,24107.0,Black
153968,85.411084669,79.799456133,44281.0,Hispanic
17333,9.6151819246,74.890715624,66790.0,White
2493,13.814695777,69.310657256,43333.0,AIAN
298,1.651335476,,71356.0,Asian
173,0.9586611992,,,Black
4273,23.67837748,87.52835555,60813.0,Hispanic
10912,60.467693672,79.51689007,60216.0,White
24747,2.7455117922,77.600669317,49412.0,AIAN
50168,5.5657993126,83.517130187,74021.0,Asian
46997,5.2139983714,70.701418363,39422.0,Black
497166,55.157195444,79.400770834,47095.0,Hispanic
289519,32.120169255,74.850040135,66163.0,White
4858,3.1815681241,,44842.0,AIAN
6757,4.4252482121,85.111492152,80530.0,Asian
9561,6.2616247086,76.777938756,56076.0,Black
84970,55.647971079,80.571281359,49373.0,Hispanic
47139,30.871951379,78.075057747,74918.0,White
2936,4.5534204935,65.796897628,22961.0,AIAN
926,1.4361264908,,45833.0,Asian
1118,1.7338978582,,30991.0,Black
14690,22.782611393,82.622194151,46362.0,Hispanic
43751,67.853099459,74.418723518,51120.0,White
1305,4.3476812367,,47674.0,AIAN
501,1.6691098081,,86042.0,Asian
2283,7.6059434968,89.366049432,64286.0,Black
5872,19.562899787,88.37987351,,Hispanic
19417,64.688832623,76.915433971,58078.0,White
146590,1.4742967095,81.983931657,62427.0,AIAN
1558134,15.67059028,86.563837174,83252.0,Asian
791066,7.9559724455,74.78970777,51259.0,Black
4822226,48.498478233,82.362798714,59837.0,Hispanic
2570205,25.849271943,80.649578003,91323.0,White
7194,4.5600623728,71.47577768,64342.0,AIAN
4137,2.622321106,81.726126931,60104.0,Asian
4909,3.1116689169,76.447659696,45431.0,Black
93791,59.451321936,81.024932705,52667.0,Hispanic
51412,32.588535823,77.954138183,71001.0,White
2635,1.0239690361,,,AIAN
17380,6.7539210048,90.568686314,126815.0,Asian
6578,2.5562308613,78.289148567,67163.0,Black
42276,16.428582532,86.734788918,73072.0,Hispanic
181874,70.676791071,85.251747934,129535.0,White
644,3.7529137529,,,AIAN
283,1.6491841492,,,Asian
194,1.1305361305,,,Black
2177,12.686480186,111.78825051,38549.0,Hispanic
13487,78.595571096,79.859110552,53008.0,White
5659,6.5755684921,69.347798859,56164.0,AIAN
1957,2.2739684642,79.557000153,75652.0,Asian
690,0.8017568934,,68550.0,Black
22729,26.410336854,89.109676786,48333.0,Hispanic
54907,63.800095281,78.270249972,55532.0,White
7265,2.6015928266,,39659.0,AIAN
22218,7.9562545658,81.182370748,66135.0,Asian
8274,2.9629152164,69.232918824,43710.0,Black
171835,61.534026614,81.726421562,51583.0,Hispanic
71917,25.753441336,76.10796581,64961.0,White
470,5.3634600023,,,AIAN
108,1.2324546388,,,Asian
95,1.0841036175,,,Black
1316,15.017688006,,34292.0,Hispanic
6715,76.62900833,,53098.0,White
428,2.944819045,,,AIAN
354,2.4356680886,,,Asian
106,0.7293243429,,,Black
3970,27.315260768,,53611.0,Hispanic
9515,65.467180405,,72052.0,White
11470,2.6618334393,92.340129545,71602.0,AIAN
29240,6.7857026823,86.730915349,87705.0,Asian
10630,2.4668953322,78.64997393,69458.0,Black
257438,59.74342432,83.070632076,62876.0,Hispanic
124996,29.007718621,81.274761257,94279.0,White
1757,1.2922443276,,88727.0,AIAN
12288,9.0376199757,88.807485521,116875.0,Asian
2793,2.0542051263,79.383060463,84861.0,Black
47313,34.797925937,86.529970584,71915.0,Hispanic
69932,51.433824881,80.828067343,100792.0,White
1316,1.3212055499,,72500.0,AIAN
1461,1.4667791097,86.398739735,51690.0,Asian
526,0.5280806377,,78375.0,Black
9731,9.7694917977,85.097907775,62083.0,Hispanic
84294,84.627432082,80.462329299,68952.0,White
33201,1.0483896178,82.501513851,77149.0,AIAN
711753,22.475059657,87.222244316,96959.0,Asian
53312,1.6834356588,80.368128706,81754.0,Black
1070133,33.791642629,83.167254742,74319.0,Hispanic
1242338,39.229368424,81.562074031,105133.0,White
4310,1.0696116143,80.620673534,59211.0,AIAN
35079,8.7055465939,88.490502019,120873.0,Asian
7047,1.7488522149,79.532191358,79063.0,Black
59347,14.728130041,85.075285599,77606.0,Hispanic
284430,70.586921454,81.752397127,93831.0,White
595,3.1370274688,,,AIAN
207,1.0913692202,,,Asian
197,1.0386460695,,,Black
1847,9.7379659408,86.410034279,67722.0,Hispanic
15655,82.538092476,76.947721865,59728.0,White
49585,1.9920150668,77.419806862,62935.0,AIAN
184017,7.3926517402,86.06549219,90165.0,Asian
156114,6.271683778,76.122136355,68511.0,Black
1259524,50.599793989,81.65987132,61637.0,Hispanic
825484,33.162782401,78.96112881,78847.0,White
24872,1.5952322618,75.000546207,54698.0,AIAN
272822,17.498168869,84.338377198,76909.0,Asian
150767,9.6698449023,74.328015355,53396.0,Black
372573,23.895966125,81.703081604,61104.0,Hispanic
669654,42.950050861,78.575066537,77456.0,White
2028,3.1660291937,,83333.0,AIAN
2756,4.302552494,90.289581906,128750.0,Asian
689,1.0756381235,,118322.0,Black
39212,61.216142378,82.702111864,72329.0,Hispanic
20392,31.835141675,80.959068199,104277.0,White
47038,2.1486554573,74.98840336,60417.0,AIAN
183209,8.3688298329,85.598181843,83070.0,Asian
177458,8.1061290902,73.069909942,50567.0,Black
1201620,54.888969995,79.594758814,63663.0,Hispanic
577876,26.396879566,75.810420116,70388.0,White
44649,1.3398343009,77.465283157,63418.0,AIAN
427698,12.834429681,87.224912108,101100.0,Asian
156539,4.6974472359,77.407369316,56082.0,Black
1144376,34.340617214,82.803695421,64410.0,Hispanic
1479655,44.401722828,81.211304441,92777.0,White
6357,0.7335513486,77.773087234,49583.0,AIAN
316220,36.48947734,87.793669005,101563.0,Asian
43404,5.0085044415,71.874627884,38862.0,Black
131965,15.227796715,84.086667206,82442.0,Hispanic
342839,39.561115432,83.293471671,151154.0,White
15832,2.0615469154,75.324361176,70521.0,AIAN
138774,18.070307709,82.492600406,82712.0,Asian
54715,7.1246550959,71.239491945,50614.0,Black
324963,42.314708835,79.977149885,59694.0,Hispanic
225812,29.403867614,76.621054908,78042.0,White
4024,1.4256914993,82.132114518,69750.0,AIAN
11420,4.0460727939,86.561382452,76132.0,Asian
5038,1.7849487509,84.76170205,85125.0,Black
65613,23.246495116,84.401705028,64765.0,Hispanic
192205,68.097672622,81.306368263,80948.0,White
6650,0.8769523729,,96458.0,AIAN
238884,31.502239196,89.15614894,144177.0,Asian
16974,2.2384044478,77.74686331,80529.0,Black
180184,23.761321257,87.154119042,81839.0,Hispanic
288412,38.033622222,83.572618321,145836.0,White
9810,2.2056542092,80.022823469,50382.0,AIAN
26860,6.0391306889,88.008230256,91066.0,Asian
7880,1.7717181619,78.034585391,71875.0,Black
206419,46.410696861,83.103072233,62657.0,Hispanic
192798,43.348187586,81.163912768,91815.0,White
22631,1.1866677503,82.661118351,89360.0,AIAN
764100,40.065963856,89.459096723,155757.0,Asian
45307,2.3756950981,79.563307813,81194.0,Black
471586,24.727846658,83.339082153,85969.0,Hispanic
566685,29.714410061,82.985201081,138497.0,White
5252,1.9457256645,,75192.0,AIAN
14299,5.2973974252,86.912635781,73833.0,Asian
2669,0.9887931833,78.713900189,77804.0,Black
91666,33.959803649,83.239865294,70679.0,Hispanic
153111,56.723534315,82.51528903,100259.0,White
5662,3.1626514436,69.466989013,41739.0,AIAN
5710,3.1894630419,82.277406849,70385.0,Asian
1941,1.0841940043,74.470791849,47067.0,Black
19479,10.880481715,81.494454798,49250.0,Hispanic
140827,78.662436392,75.504524054,58504.0,White
79,2.7054794521,,31193.0,AIAN
29,0.9931506849,,,Asian
12,0.4109589041,,,Black
373,12.773972603,,,Hispanic
2391,81.883561644,,52083.0,White
2240,5.179789571,70.96830417,38667.0,AIAN
680,1.5724361198,,40536.0,Asian
610,1.4105676957,,,Black
5811,13.437391606,80.687920146,37880.0,Hispanic
32311,74.716152156,75.799972555,49497.0,White
5854,1.3098101514,76.648982716,101023.0,AIAN
73665,16.482262521,85.604617329,101742.0,Asian
60859,13.61696891,76.124996923,66604.0,Black
124120,27.771376151,84.308419521,77644.0,Hispanic
162051,36.258292593,78.563631247,90547.0,White
11003,2.2463399746,77.281590177,90781.0,AIAN
22963,4.6880582419,87.372291671,90369.0,Asian
8030,1.6393810775,78.941824953,72582.0,Black
135332,27.628981318,85.057361205,73912.0,Hispanic
305339,62.337108197,81.493010664,90510.0,White
11841,2.1525920728,71.587228016,48761.0,AIAN
34169,6.2116306508,82.039818054,65979.0,Asian
15086,2.7425051947,71.848783516,63542.0,Black
265852,48.329609639,80.887223744,56279.0,Hispanic
216552,39.36729318,75.779419209,68369.0,White
2351,2.4391762204,,41651.0,AIAN
16921,17.55563625,85.465198809,67782.0,Asian
2080,2.1580121388,80.19103382,79844.0,Black
30932,32.092130518,83.010747928,49567.0,Hispanic
42534,44.129273227,75.319459854,69544.0,White
2198,3.4080689677,,23781.0,AIAN
948,1.4699041771,,,Asian
523,0.8109281484,,,Black
17132,26.563711353,82.040631233,38981.0,Hispanic
42894,66.50851242,75.038114817,54476.0,White
633,5.1817288802,,61364.0,AIAN
235,1.9237066143,,,Asian
69,0.5648330059,,,Black
929,7.6047806156,,39280.0,Hispanic
9899,81.033071382,,41389.0,White
13230,2.8228215414,75.052283145,37632.0,AIAN
19281,4.1138943416,82.085988039,67396.0,Asian
6022,1.2848852095,74.048026363,44708.0,Black
309519,66.04058206,79.992828261,46063.0,Hispanic
126826,27.060254331,75.886742397,64453.0,White
1219,2.2360818123,,36379.0,AIAN
814,1.4931670183,,77667.0,Asian
1110,2.0361368431,,,Black
7169,13.150509034,83.475904916,56595.0,Hispanic
43085,79.033293589,77.572140433,60978.0,White
16030,1.9051875059,82.461841971,87169.0,AIAN
67005,7.963636234,88.560125059,118323.0,Asian
15118,1.7967950539,80.162953674,81299.0,Black
365049,43.386574787,83.514166798,71808.0,Hispanic
373080,44.341070162,81.494257149,98731.0,White
3961,1.8026833176,,49167.0,AIAN
33380,15.191509503,89.073886269,66403.0,Asian
5556,2.5285807908,78.265940014,34063.0,Black
70598,32.129724022,82.654440266,57850.0,Hispanic
99743,45.393850579,80.542927703,88396.0,White
2371,2.9578343313,,30568.0,AIAN
6127,7.6434630739,81.042319246,64375.0,Asian
2979,3.7163173653,76.753673168,75321.0,Black
23837,29.736776447,84.821663435,55716.0,Hispanic
42340,52.819361277,74.296794763,60137.0,White
12594,2.4224681323,76.671361944,68048.0,AIAN
23533,4.526595407,84.621697507,79207.0,Asian
17146,3.2980497535,75.589007794,52469.0,Black
214104,41.183112354,80.321875165,62855.0,Hispanic
252031,48.478407642,78.177325225,82680.0,White
906,5.5995055624,,53219.0,AIAN
